Ref,Val,Package,PosX,PosY,Rot,Side
"U4_11","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.715000,-62.865000,180.000000,bottom
"U4_12","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.715000,-113.365000,180.000000,bottom
"U4_13","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",153.715000,-163.865000,180.000000,bottom
"U4_14","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",178.669695,-87.872652,180.000000,bottom
"U4_15","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",178.669695,-138.372652,180.000000,bottom
"U4_16","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.215000,-62.865000,180.000000,bottom
"U4_17","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.215000,-113.365000,180.000000,bottom
"U4_18","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",204.215000,-163.865000,180.000000,bottom
"U4_19","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",229.184695,-87.940000,180.000000,bottom
"U4_20","LMC6482","SOIC-8_3.9x4.9mm_P1.27mm",229.184695,-138.440000,180.000000,bottom
"U5_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",43.217700,-50.930000,90.000000,bottom
"U5_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",43.217700,-101.430000,90.000000,bottom
"U5_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",43.217700,-151.930000,90.000000,bottom
"U5_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",68.172395,-75.937652,90.000000,bottom
"U5_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",68.172395,-126.437652,90.000000,bottom
"U5_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",93.717700,-50.930000,90.000000,bottom
"U5_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",93.717700,-101.430000,90.000000,bottom
"U5_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",93.717700,-151.930000,90.000000,bottom
"U5_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",118.687395,-76.005000,90.000000,bottom
"U5_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",118.687395,-126.505000,90.000000,bottom
"U5_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",144.217700,-50.930000,90.000000,bottom
"U5_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",144.217700,-101.430000,90.000000,bottom
"U5_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",144.217700,-151.930000,90.000000,bottom
"U5_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",169.172395,-75.937652,90.000000,bottom
"U5_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",169.172395,-126.437652,90.000000,bottom
"U5_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",194.717700,-50.930000,90.000000,bottom
"U5_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",194.717700,-101.430000,90.000000,bottom
"U5_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",194.717700,-151.930000,90.000000,bottom
"U5_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",219.687395,-76.005000,90.000000,bottom
"U5_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",219.687395,-126.505000,90.000000,bottom
"U6_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",69.990000,-57.931300,-90.000000,bottom
"U6_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",69.990000,-108.431300,-90.000000,bottom
"U6_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",69.990000,-158.931300,-90.000000,bottom
"U6_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",94.944695,-82.938952,-90.000000,bottom
"U6_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",94.944695,-133.438952,-90.000000,bottom
"U6_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",120.490000,-57.931300,-90.000000,bottom
"U6_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",120.490000,-108.431300,-90.000000,bottom
"U6_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",120.490000,-158.931300,-90.000000,bottom
"U6_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",145.459695,-83.006300,-90.000000,bottom
"U6_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",145.459695,-133.506300,-90.000000,bottom
"U6_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",170.990000,-57.931300,-90.000000,bottom
"U6_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",170.990000,-108.431300,-90.000000,bottom
"U6_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",170.990000,-158.931300,-90.000000,bottom
"U6_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",195.944695,-82.938952,-90.000000,bottom
"U6_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",195.944695,-133.438952,-90.000000,bottom
"U6_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",221.490000,-57.931300,-90.000000,bottom
"U6_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",221.490000,-108.431300,-90.000000,bottom
"U6_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",221.490000,-158.931300,-90.000000,bottom
"U6_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",246.459695,-83.006300,-90.000000,bottom
"U6_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",246.459695,-133.506300,-90.000000,bottom
"U7_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",58.272300,-68.008700,-90.000000,bottom
"U7_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",58.272300,-118.508700,-90.000000,bottom
"U7_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",58.272300,-169.008700,-90.000000,bottom
"U7_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",83.226995,-93.016352,-90.000000,bottom
"U7_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",83.226995,-143.516352,-90.000000,bottom
"U7_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",108.772300,-68.008700,-90.000000,bottom
"U7_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",108.772300,-118.508700,-90.000000,bottom
"U7_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",108.772300,-169.008700,-90.000000,bottom
"U7_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",133.741995,-93.083700,-90.000000,bottom
"U7_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",133.741995,-143.583700,-90.000000,bottom
"U7_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",159.272300,-68.008700,-90.000000,bottom
"U7_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",159.272300,-118.508700,-90.000000,bottom
"U7_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",159.272300,-169.008700,-90.000000,bottom
"U7_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",184.226995,-93.016352,-90.000000,bottom
"U7_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",184.226995,-143.516352,-90.000000,bottom
"U7_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",209.772300,-68.008700,-90.000000,bottom
"U7_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",209.772300,-118.508700,-90.000000,bottom
"U7_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",209.772300,-169.008700,-90.000000,bottom
"U7_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",234.741995,-93.083700,-90.000000,bottom
"U7_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",234.741995,-143.583700,-90.000000,bottom
"U8_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",66.177700,-58.180000,90.000000,bottom
"U8_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",66.177700,-108.680000,90.000000,bottom
"U8_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",66.177700,-159.180000,90.000000,bottom
"U8_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",91.132395,-83.187652,90.000000,bottom
"U8_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",91.132395,-133.687652,90.000000,bottom
"U8_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",116.677700,-58.180000,90.000000,bottom
"U8_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",116.677700,-108.680000,90.000000,bottom
"U8_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",116.677700,-159.180000,90.000000,bottom
"U8_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",141.647395,-83.255000,90.000000,bottom
"U8_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",141.647395,-133.755000,90.000000,bottom
"U8_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",167.177700,-58.180000,90.000000,bottom
"U8_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",167.177700,-108.680000,90.000000,bottom
"U8_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",167.177700,-159.180000,90.000000,bottom
"U8_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",192.132395,-83.187652,90.000000,bottom
"U8_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",192.132395,-133.687652,90.000000,bottom
"U8_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",217.677700,-58.180000,90.000000,bottom
"U8_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",217.677700,-108.680000,90.000000,bottom
"U8_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",217.677700,-159.180000,90.000000,bottom
"U8_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",242.647395,-83.255000,90.000000,bottom
"U8_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",242.647395,-133.755000,90.000000,bottom
"U9_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",41.440000,-60.812300,180.000000,bottom
"U9_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",41.440000,-111.312300,180.000000,bottom
"U9_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",41.440000,-161.812300,180.000000,bottom
"U9_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",66.394695,-85.819952,180.000000,bottom
"U9_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",66.394695,-136.319952,180.000000,bottom
"U9_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",91.940000,-60.812300,180.000000,bottom
"U9_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",91.940000,-111.312300,180.000000,bottom
"U9_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",91.940000,-161.812300,180.000000,bottom
"U9_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",116.909695,-85.887300,180.000000,bottom
"U9_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",116.909695,-136.387300,180.000000,bottom
"U9_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",142.440000,-60.812300,180.000000,bottom
"U9_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",142.440000,-111.312300,180.000000,bottom
"U9_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",142.440000,-161.812300,180.000000,bottom
"U9_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",167.394695,-85.819952,180.000000,bottom
"U9_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",167.394695,-136.319952,180.000000,bottom
"U9_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",192.940000,-60.812300,180.000000,bottom
"U9_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",192.940000,-111.312300,180.000000,bottom
"U9_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",192.940000,-161.812300,180.000000,bottom
"U9_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",217.909695,-85.887300,180.000000,bottom
"U9_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",217.909695,-136.387300,180.000000,bottom
"U10_1","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",46.900000,-66.862300,180.000000,bottom
"U10_2","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",46.900000,-117.362300,180.000000,bottom
"U10_3","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",46.900000,-167.862300,180.000000,bottom
"U10_4","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",71.854695,-91.869952,180.000000,bottom
"U10_5","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",71.854695,-142.369952,180.000000,bottom
"U10_6","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",97.400000,-66.862300,180.000000,bottom
"U10_7","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",97.400000,-117.362300,180.000000,bottom
"U10_8","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",97.400000,-167.862300,180.000000,bottom
"U10_9","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",122.369695,-91.937300,180.000000,bottom
"U10_10","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",122.369695,-142.437300,180.000000,bottom
"U10_11","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",147.900000,-66.862300,180.000000,bottom
"U10_12","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",147.900000,-117.362300,180.000000,bottom
"U10_13","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",147.900000,-167.862300,180.000000,bottom
"U10_14","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",172.854695,-91.869952,180.000000,bottom
"U10_15","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",172.854695,-142.369952,180.000000,bottom
"U10_16","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",198.400000,-66.862300,180.000000,bottom
"U10_17","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",198.400000,-117.362300,180.000000,bottom
"U10_18","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",198.400000,-167.862300,180.000000,bottom
"U10_19","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",223.369695,-91.937300,180.000000,bottom
"U10_20","NFL21SP106X1C3D","GCAP_NFL21SP106X1C3D_MUR",223.369695,-142.437300,180.000000,bottom
